pz	12	R3	418	R1	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	0	3	0	0	FALSE	TRUE	0	Dc	FALSE	FALSE	3	0	No Card	missed 5 l4
AO	12	R1	3735	R1	FALSE	SP2	TRUE	0	0	0	0	1	0	0	TRUE	0	TRUE	3	0	0	0	10	0	0	FALSE	FALSE	0	P	FALSE	FALSE	5	0	No Card	Occasional intake issues
MT	12	B3	3735	R1	FALSE	SP2	FALSE	0	0	0	0	1	0	0	FALSE	0	FALSE	3	0	0	0	10	0	0	FALSE	FALSE	0	No	FALSE	FALSE	5	0	No Card	No defense. Scored many L4. Fast
VR	12	R1	5417	R3	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	1	0	2	0	0	FALSE	FALSE	0	P	FALSE	FALSE	2	0	No Card	Missed a lot of coral, blocked teammates at station
	12	R1	5417	R3	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	1	0	1	0	0	FALSE	FALSE	0	P	FALSE	FALSE	2	0	No Card	Very inaccurate when scoring L4 
CM	13	B2	2714	R1	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	TRUE		2	0	2	6	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	4	0	No Card	
AZS	14	R1	8177	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	2	3	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	3	0	No Card	
CM	14	B2	2714	R1	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	TRUE		0	0	1	4	0	0	FALSE	FALSE	0	P	FALSE	FALSE	3	0	No Card	solid
VR	13	B2	4610	R2	FALSE	SP1	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	1	0	0	2	FALSE	FALSE	0	No	FALSE	FALSE	1	0	No Card	Poor alignment, inconsistent
AO	13	R1	8088	R2	FALSE	SP2	FALSE	0	0	0	0	0	0	0	FALSE	0	FALSE		2	5	0	0	0	0	FALSE	FALSE	0	P	FALSE	FALSE	3	0	No Card	Sidekick, nothing else
pz	14	B3	8573	R1	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	0	0	0	0	TRUE	FALSE	0	P	FALSE	FALSE	1	0	No Card	coral stuck in robot, not good defense bot other robots got past easily
AO	14	R1	7312	R3	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE	3	0	0	0	2	1	0	FALSE	FALSE	0	P	FALSE	FALSE	2	0	No Card	Really bad at lining up
VR	14	B1	9506	R3	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		1	0	0	4	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	2	0	No Card	Slow but fairly accurate
AZS	14	B2	9137	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE	3	0	0	2	1	0	0	FALSE	FALSE	0	P	FALSE	FALSE	2	0	No Card	
CM	15	B2	3035	R1	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	TRUE		1	2	3	1	0	2	FALSE	FALSE	0	Dc	FALSE	FALSE	3	0	No Card	a lot better from victoria. intake is small so hard for HP but not that big problem
pz	15	R3	4734	R1	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE	3	0	0	2	3	0	1	FALSE	FALSE	0	Dc	FALSE	FALSE	3	0	No Card	missed 2 l3 coral, deep climb 
AZS	15	B3	2158	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		16	0	0	0	0	0	FALSE	FALSE	0	No	FALSE	FALSE	4	0	No Card	
AO	15	R1	6974	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE	3	3	0	0	0	0	1	FALSE	FALSE	0	No	FALSE	FALSE	2	0	No Card	Kinda bad
pz	16	R3	2587	R2	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	FALSE	3	0	2	3	1	0	2	FALSE	FALSE	0	P	FALSE	FALSE	3	0	No Card	good scorer
VR	17	B3	6672	R3	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	TRUE		0	0	1	3	0	0	FALSE	FALSE	0	Fc	FALSE	FALSE	3	0	No Card	Fast cycles, but dropped a lot of coral
AZS	17	R1	5417	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE		0	0	0	0	0	0	FALSE	FALSE	0	No	FALSE	FALSE	1	2	No Card	Does not have an auton to remove algae, played defense because coral was stuck in the robot 
CM	18	R2	5261	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE		1	5	3	0	0	0	FALSE	FALSE	0	No	FALSE	FALSE	2	0	No Card	they»re not high enough for L4
MT	18	R1	10518	R3	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	1	0	0	0	0	0	0	TRUE	FALSE	0	P	FALSE	FALSE	1	4	No Card	No offense. Defend well
AO	18	R1	8749	R1	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	0	4	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	3	0	No Card	Good, no further comments
CM	19	R2	3735	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		1	0	4	2	0	0	FALSE	FALSE	0	P	FALSE	FALSE	3	0	No Card	takes long time to get from HP sometimes
MT	19	R1	3735	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	5	5	0	0	FALSE	FALSE	0	No	FALSE	FALSE	5	0	No Card	Scored many L4 and L3. No defense
pz	19	B1	7312	R1	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	0	0	0	0	TRUE	FALSE	0	P	FALSE	FALSE	1	4	No Card	very good defense, blocked off a human player station by themselves 
CM	20	R2	2714	R3	FALSE	SP2	TRUE	0	0	0	0	2	0	0	FALSE	0	FALSE		0	0	7	5	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	5	0	No Card	absolutely amazing at coral
pz	20	B2	3035	R3	FALSE	SP2	TRUE	0	0	0	0	2	0	0	FALSE	0	FALSE	3	0	2	1	1	0	0	FALSE	FALSE	0	P	FALSE	FALSE	1	0	No Card	lost connection during the beginning of the match, came back at 35 seconds left
MT	20	B1	8576	R2	FALSE	SP2	FALSE	0	0	0	0	0	0	0	FALSE	0	TRUE		0	0	0	0	8	0	TRUE	FALSE	0	Dc	FALSE	FALSE	5	0	No Card	No defense. Scored many algae. No coral
CM	21	R2	9492	R1	FALSE	SP2	TRUE	0	0	0	0	2	0	0	FALSE	0	FALSE		0	3	1	4	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	4	0	No Card	
pz	21	B1	4734	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	TRUE	3	0	2	2	1	0	0	FALSE	FALSE	0	P	FALSE	FALSE	2	0	No Card	ok sidekick, scored few l2 and l3
AZS	21	R1	8177	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	2	2	2	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	3	0	No Card	
AZS	19	R1	2881	R3	FALSE	SP2	TRUE	0	0	0	0	2	0	0	FALSE	0	FALSE	3	0	0	0	8	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	4	0	No Card	
AZS	23	R1	0	R2	FALSE	SP2	TRUE	0	2	0	0	0	0	0	FALSE	0	FALSE	2	5	0	0	1	0	0	FALSE	FALSE	0	No	FALSE	FALSE	4	0	No Card	
AZS	22	B2	9137	R2	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	FALSE		0	0	0	0	0	0	TRUE	FALSE	0	No	FALSE	FALSE	1	2	No Card	
AZS	22	B1	4364	R1	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	0	4	0	0	FALSE	FALSE	0	No	FALSE	FALSE	2	0	No Card	Missed on L4 twice 
AZS	24	B3	2881	R1	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	TRUE		0	4	2	6	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	4	0	No Card	
CM	24	R2	8088	R2	FALSE	SP2	FALSE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	1	2	2	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	2	0	No Card	deep climb but coral a little slow 
MT	22	R2	4153	R2	FALSE	SP2	TRUE	0	1	0	0	0	0	0	FALSE	0	FALSE	3	4	0	0	0	0	0	FALSE	TRUE	0	Fc	FALSE	FALSE	2	0	No Card	No defense. Scored only l1
pz	25	R2	3035	R3	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	FALSE	3	1	1	1	5	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	4	0	No Card	scored most of the l4 coral
AO	25	R1	231	R1	FALSE	SP2	TRUE	0	1	0	0	0	0	0	FALSE	0	TRUE		3	2	3	4	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	5	0	No Card	Well rounded scoring 
MT	25	B3	5103	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	1	1	5	0	0	FALSE	FALSE	0	No	FALSE	FALSE	3	0	No Card	Slow. Scored decent amount of coral. No defense.
MT	26	B1	5427	R1	FALSE	SP2	TRUE	0	0	1	0	0	0	0	FALSE	0	TRUE		0	4	3	4	0	1	FALSE	FALSE	0	No	FALSE	FALSE	4	0	No Card	Scored many. No defense. No park
CM	25	R2	9137	R2	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	FALSE		0	0	3	3	0	0	FALSE	FALSE	0	No	FALSE	FALSE	3	0	No Card	
AZS	27	R1	9137	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		1	0	4	4	0	0	FALSE	FALSE	0	No	FALSE	FALSE	3	0	No Card	
MT	27	B1	10518	R2	FALSE	SP2	FALSE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	0	2	0	0	FALSE	FALSE	0	No	TRUE	FALSE	2	0	No Card	Scored very few. Died. No offense
pz	27	B2	2587	R2	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	FALSE	3	0	0	0	6	0	0	FALSE	FALSE	0	P	FALSE	FALSE	4	0	No Card	scored all l4 coral
CM	26	R2	7192	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	0	6	0	0	FALSE	FALSE	0	P	FALSE	FALSE	3	0	No Card	misses L4 sometimes
pz	28	R2	8574	R2	FALSE	SP2	FALSE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	0	0	0	0	FALSE	FALSE	0	No	FALSE	FALSE	1	0	No Card	did not move the entire match 
MT	28	B2	3735	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	1	0	2	0	0	FALSE	FALSE	0	P	FALSE	FALSE	2	0	No Card	
CM	27	R2	9492	R2	FALSE	SP2	TRUE	0	0	0	0	1	0	0	FALSE	0	TRUE	3	2	3	4	2	0	0	FALSE	FALSE	0	No	FALSE	FALSE	3	0	No Card	
AZS	29	B3	8177	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE	3	0	0	3	1	0	0	FALSE	FALSE	0	Dc	FALSE	FALSE	4	0	No Card	
AZS	29	R1	4364	R1	FALSE	SP1	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	0	0	0	0	TRUE	FALSE	0	No	FALSE	FALSE	1	4	No Card	
AZS	30	B2	2158	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		11	0	0	1	0	0	FALSE	FALSE	0	P	FALSE	FALSE	4	0	No Card	
CM	31	R2	4610	R2	FALSE	SP2	TRUE	0	0	0	0	0	0	0	FALSE	0	FALSE		0	0	0	0	0	0	FALSE	FALSE	0	P	FALSE	FALSE	1	1	No Card	just went and parked in front of opp HP
